ephi_pca.sample.id	pop1	EV1	EV2
ORME040698-EPHI-622I-1	Metehara	0.023148486390088	-0.00716833569832635
AMAN030957-EPHI-622I-1	Andansa	0.00316272407464697	0.0286409650563011
AMAN030908-EPHI-622I-1	Andansa	0.0077940282618775	0.0271225492593849
ET-SL-1488-EPHI-622I-1	sheele	-0.0197831884084793	-0.0116331348049632
AMWO031564-EPHI-622I-1	Woreta	-0.0467002210932307	-0.0174402923010787
ORAS040005-EPHI-622I-1	Asendabo	-0.0305780478637096	0.0441708051106292
AMAN031022-EPHI-622I-1	Andansa	-0.010411563935092	0.0321606287317239
SNSE072108-EPHI-622I-1	Secha	-0.0249763639452875	-0.0101346189149007
GAAB092489-EPHI-622I-1	Abol	0.0870575183027914	-0.0319416736506279
AMAN031008-EPHI-622I-1	Andansa	0.00750164664119392	0.0548063250171264
ORAS040008-EPHI-622I-1	Asendabo	-0.00718238557818349	0.0391064676184538
AMAN030993-EPHI-622I-1	Andansa	-0.00541773587404272	0.0542937521350214
ORME040695-EPHI-622I-1	Metehara	-0.00497558175225252	0.00322680890795092
AMAN030935-EPHI-622I-1	Andansa	-0.00284320545402831	0.00839043668796575
AMJI031238-EPHI-622I-1	Jiga	0.0421202490434406	-0.0158788714236824
AMAN030997-EPHI-622I-1	Andansa	0.00843304989710909	0.0279363215276069
ET-SL-1468-EPHI-622I-1	sheele	-0.0338945482449011	-0.0139697925054468
AMAN030926-EPHI-622I-1	Andansa	-0.00974770309564612	0.0313593003975263
AMJI031231-EPHI-622I-1	Jiga	-0.0298410625059012	0.000188523494030776
AMAN030999-EPHI-622I-1	Andansa	-0.0101332996557447	0.0493460299864208
AMAN031001-EPHI-622I-1	Andansa	0.00861183601859065	0.0597208577705137
ORME040619-EPHI-622I-1	Metehara	-0.0222876542741121	-0.0141837554181321
AMJI031267-EPHI-622I-1	Jiga	-0.0168369640458721	0.0200732032838923
ORME040674-EPHI-622I-1	Metehara	-0.0278540804099388	-0.0217868491690417
ETMT575-EPHI-622I-1	Metehara	-0.0336343603699775	-0.00368525103529212
AMAN031002-EPHI-622I-1	Andansa	0.0139604928469369	0.055299508242931
ORME040666-EPHI-622I-1	Metehara	-0.0278651492747901	-0.0217831717105663
ORME040643-EPHI-622I-1	Metehara	0.0302370975414451	0.0355860181154487
AMAN030924-EPHI-622I-1	Andansa	-0.031062167922673	0.0434725164055752
AMWO031508-EPHI-622I-1	Woreta	0.0013549003668191	0.046899710294046
AMWO031513-EPHI-622I-1	Woreta	-0.0402248697960565	-0.0143770219706375
AMAN030977-EPHI-622I-1	Andansa	-0.0233899926747562	-0.00256955246146869
AMJI031317-EPHI-622I-1	Jiga	0.0100571383732011	0.0222162568370696
AMWO031507-EPHI-622I-1	Woreta	0.0013549003668191	0.046899710294046
AMJI031224-EPHI-622I-1	Jiga	-0.0241747114409912	-0.00765107678112056
AMWO031554-EPHI-622I-1	Woreta	-0.0149371093977436	0.03922200811911
AMJI031265-EPHI-622I-1	Jiga	-0.0197256034292597	0.0260853652727792
ET-LT-985-EPHI-622I-1	Lante	-0.00122846344495637	-0.0698314956918288
ET-MT-399-EPHI-622I-1	Metehara	-0.0146529918687282	0.00425041693820433
GAAB092494-EPHI-622I-1	Abol	0.0797466073177714	-0.0328079200064049
ORME040662-EPHI-622I-1	Metehara	-0.0278932035141634	-0.0217798989056978
AMAN030927-EPHI-622I-1	Andansa	-0.019829860581979	0.00476883300350294
ET-LT-778-EPHI-622I-1	Lante	-0.000268855785999663	-0.044130466126926
AMJI031222-EPHI-622I-1	Jiga	-0.0241747114409912	-0.00765107678112056
ORME040611-EPHI-622I-1	Metehara	-0.0278651492747901	-0.0217831717105662
ET-SL-1462-EPHI-622I-1	sheele	-0.000859473290109214	-0.0220889159692659
AMAN031020-EPHI-622I-1	Andansa	-0.00185775046120649	0.0462107121998198
ET-MT-430-EPHI-622I-1	Metehara	-0.015900276373088	-0.0253362364307233
AMJI031322-EPHI-622I-1	Jiga	0.00961701279847919	0.109032372213865
AMAN030910-EPHI-622I-1	Andansa	-0.0256112279016126	-0.00843482273586055
AMAN031025-EPHI-622I-1	Andansa	0.0157413793339698	0.0295402186745562
AMJI031286-EPHI-622I-1	Jiga	-0.0163641100532357	0.0197014349430399
AMAN031026-EPHI-622I-1	Andansa	-0.00887864119805766	0.0241612600170989
AMWO031579-EPHI-622I-1	Woreta	-0.0196220023436387	0.043652022725125
AMAN031005-EPHI-622I-1	Andansa	-0.0113214399524458	0.0069453157212232
AMAN030965-EPHI-622I-1	Andansa	-0.00922899049425332	0.00388613632692753
AMWO031525-EPHI-622I-1	Woreta	0.0362516040769751	0.0189731280730818
GAAB092498-EPHI-622I-1	Abol	0.0890777334221267	-0.013446729389083
AMWO031532-EPHI-622I-1	Woreta	0.0179410487918926	0.00910959501870621
ORME040678-EPHI-622I-1	Metehara	0.0309534328785376	-0.0100111728028445
AMWO031533-EPHI-622I-1	Woreta	-0.025195403912774	-0.00938837467520851
ORBA040332-EPHI-622I-1	Batu	0.0158607580976843	0.0227798185180817
GAAB092509-EPHI-622I-1	Abol	0.0466578560366933	0.0197938869338602
AMWO031551-EPHI-622I-1	Woreta	0.025920600829945	0.0267616665964465
AMAN030938-EPHI-622I-1	Andansa	-0.0308178807386306	0.0441588849142237
ET-LT-911-EPHI-622I-1	Lante	-0.00133783479799886	-0.0698604567885369
ET-LT-989-EPHI-622I-1	Lante	-0.025423300888909	-0.000655745283738969
GAAB092534-EPHI-622I-1	Abol	0.0771635450517258	-0.0254402115372417
ET-SL-1479-EPHI-622I-1	sheele	-0.0129466247728877	-0.0188585510218884
ET-SL-1166-EPHI-622I-1	sheele	-0.01137951523563	0.00724688450376315
SNDI071805-EPHI-622I-1	Dila	-0.00687495774551423	-0.0260457373335903
ET-SL-1279-EPHI-622I-1	sheele	-0.00223632242819628	0.0191489372622251
AMWO031561-EPHI-622I-1	Woreta	-0.0207571418902005	0.0494496540335724
SND1071812-EPHI-622I-1	Dila	-0.0356655657584163	-0.0158401554575741
GAAB092521-EPHI-622I-1	Abol	0.0798203830510833	-0.0215283131819141
AMWO031580-EPHI-622I-1	Woreta	-0.018912364477126	0.0448249377897766
ET-LT-947-EPHI-622I-1	Lante	-0.00136588903737217	-0.0698571839836684
ORAS040021-EPHI-622I-1	Asendabo	-0.0201216042972874	-0.0157462268936336
AMWO031581-EPHI-622I-1	Woreta	-0.0205448632768189	0.0471360703473813
AMWO031628-EPHI-622I-1	Woreta	-0.0134018686852498	0.0434325255252864
AMWO031583-EPHI-622I-1	Woreta	-0.0205448632768189	0.0471360703473813
AMWO031587-EPHI-622I-1	Woreta	-0.0205448632768189	0.0471360703473813
ET-LT-714-EPHI-622I-1	Lante	-0.00094610413335342	-0.0690503726782892
ET-SL-1138-EPHI-622I-1	sheele	0.00910168440044115	-0.0113461500805501
ETMT534-EPHI-622I-1	Metehara	-0.0313907299657934	-0.0243726654019562
AMWO031589-EPHI-622I-1	Woreta	-0.0205448632768189	0.0471360703473813
AMJI031275-EPHI-622I-1	Jiga	0.00397213583362452	0.0475905455118744
AMWO031590-EPHI-622I-1	Woreta	-0.0205448632768189	0.0471360703473813
SOER052718-EPHI-622I-1	Erer	-0.0299862999548249	-0.0293097362358829
ORBA040312-EPHI-622I-1	Batu	-0.0184931713970829	-0.00528151232493291
AMWO031622-EPHI-622I-1	Woreta	-0.0134112590510637	0.0434347316424643
AMAN031019-EPHI-622I-1	Andansa	-0.012902234207607	0.0228721432741111
ET-LT-983-EPHI-622I-1	Lante	-0.00268380807244566	-0.00372638639152286
AMWO031625-EPHI-622I-1	Woreta	-0.0134112590510637	0.0434347316424643
GAAB092562-EPHI-622I-1	Abol	0.103298613913238	-0.00206704306204132
ET-SL-1150-EPHI-622I-1	sheele	-0.0298191737805841	-0.0198495449163583
SOER052730-EPHI-622I-1	Erer	-0.00615641458747113	0.0497682875061623
SND1071810-EPHI-622I-1	Dila	-0.0297410341049659	-0.00766658178391824
ET-LT-1003-EPHI-622I-1	Lante	-0.00188889413498337	-0.0537157134851303
SNSE072113-EPHI-622I-1	Secha	-0.0217894025637318	-0.00306999351194844
ET-MT-473-EPHI-622I-1	Metehara	-0.00641502962026747	0.0128135239283396
GAAB092503-EPHI-622I-1	Abol	0.0842232041136763	-0.0126312793387947
ET-LT-773-EPHI-622I-1	Lante	0.0081058248392375	0.000385233125693589
ET-LT-1004-EPHI-622I-1	Lante	0.0129759747278438	-0.0159133792408478
ET-LT-1006-EPHI-622I-1	Lante	0.0129913385594252	-0.0159168209698837
ET-LT-569-EPHI-622I-1	Lante	0.0153487632117681	-0.00400943910404021
GAAB092475-EPHI-622I-1	Abol	0.095074219871037	-0.0148632377721617
ET-LT-523-EPHI-622I-1	Lante	-0.00319670214361419	-0.0520466152496518
ET-LT-913-EPHI-622I-1	Lante	-0.00854413020812799	-0.0148913636368185
AMJI031215-EPHI-622I-1	Jiga	-0.0286841551541816	0.000406499513834471
AMAN030970-EPHI-622I-1	Andansa	-0.0162738451043674	0.0318626237153826
ET-MT-199-EPHI-622I-1	Metehara	-0.0313907299657934	-0.0243726654019562
ORME040691-EPHI-622I-1	Metehara	-0.00516285747076629	-0.0180805150483879
ET-LT-533-EPHI-622I-1	Lante	-0.0430657516656044	-0.0103186481483723
ET-LT-562-EPHI-622I-1	Lante	-0.00136588903737218	-0.0698571839836684
ET-LT-568-EPHI-622I-1	Lante	0.0153487632117681	-0.0040094391040402
ET-SL-1477-EPHI-622I-1	sheele	0.0180830019718617	0.00428733446319306
ET-LT-570-EPHI-622I-1	Lante	-0.0165503738699868	0.0094427964708603
AMWO031517-EPHI-622I-1	Woreta	0.0179410487918926	0.00910959501870621
AMAN030933-EPHI-622I-1	Andansa	-0.00160515076222924	0.0411254110280674
SNSE072139-EPHI-622I-1	Secha	-0.0398442178725815	-0.0174018542780369
ET-LT-589-EPHI-622I-1	Lante	-0.0277572478212981	-0.00964018185926097
ET-LT-590-EPHI-622I-1	Lante	-0.00136588903737218	-0.0698571839836684
GAAB092426-EPHI-622I-1	Abol	0.0404946751412377	0.0188931378041203
ET-LT-594-EPHI-622I-1	Lante	-0.0274949087101694	-0.00939582250806445
ORME040636-EPHI-622I-1	Metehara	0.0273104750129514	0.0343521171880675
ET-LT-624-EPHI-622I-1	Lante	-0.00133783479799884	-0.0698604567885369
ORME040659-EPHI-622I-1	Metehara	-0.0261075652407752	-0.0202540340732277
ET-SL-1409-EPHI-622I-1	sheele	-0.00779282972981054	-0.000911359271247811
ET-LT-665-EPHI-622I-1	Lante	0.0137567475457583	-0.0142183077669833
ET-LT-719-EPHI-622I-1	Lante	-0.00135052520579074	-0.0698606257127042
ET-SL-1406-EPHI-622I-1	sheele	-0.0083313550680693	-0.0100195810255761
ET-LT-700-EPHI-622I-1	Lante	-0.025423300888909	-0.000655745283738979
ET-LT-701-EPHI-622I-1	Lante	-0.0192239940393512	-0.0118723990653528
SNSE072104-EPHI-622I-1	Secha	-0.0265042210417701	-0.0192814516629291
ET-LT-702-EPHI-622I-1	Lante	-0.00133783479799885	-0.0698604567885369
ORBA040319-EPHI-622I-1	Batu	-0.0300837565301036	-0.0347407553937406
GAAB092511-EPHI-622I-1	Abol	0.0750304529126319	-0.0150862001349709
ET-LT-705-EPHI-622I-1	Lante	-0.00133783479799884	-0.0698604567885369
ETMT573-EPHI-622I-1	Metehara	0.0129737822579277	0.0100129848830214
3d7-2000-EPHI-622I-1	NA	0.0902343017946834	-0.0275103360465196
ET-LT-708-EPHI-622I-1	Lante	-0.00133783479799884	-0.0698604567885369
ORAS040017-EPHI-622I-1	Asendabo	-0.0206714746573195	0.00428959968470057
ET-SL-1475-EPHI-622I-1	sheele	0.00746606890847153	0.0139933720703424
ET-SL-1043-EPHI-622I-1	sheele	-0.0108711479072216	-0.00317768486961866
ET-SL-1505-EPHI-622I-1	sheele	-0.0189867924732282	0.0108220196553116
AMWO031601-EPHI-622I-1	Woreta	-0.0306643712875779	0.0103991299690216
ET-LT-587-EPHI-622I-1	Lante	0.0153706061016232	-0.00401155373469652
ET-LT-709-EPHI-622I-1	Lante	-0.000955015608828056	-0.0696698115600516
GAAB092520-EPHI-622I-1	Abol	0.0243898835233545	0.0321111973658351
AMAN030902-EPHI-622I-1	Andansa	-0.0310763096011849	0.0434056353160793
AMWO031588-EPHI-622I-1	Woreta	-0.0205448632768189	0.0471360703473813
AMAN031023-EPHI-622I-1	Andansa	0.0192070822263963	0.0369669488362561
ET-LT-720-EPHI-622I-1	Lante	-0.0025590458048915	-0.0570441494390241
ET-LT-731-EPHI-622I-1	Lante	-0.0013658890373722	-0.0698571839836684
AMWO031539-EPHI-622I-1	Woreta	0.00855768818197118	0.0116336295708652
ET-LT-798-EPHI-622I-1	Lante	-0.00865705081216097	-0.0133260981422789
GAAB092525-EPHI-622I-1	Abol	0.0348697917160585	-0.00534300724563392
ET-SL-1459-EPHI-622I-1	sheele	-0.0164838730798652	0.0018452035565967
AMAN031009-EPHI-622I-1	Andansa	0.00543496462229618	0.0375455500225754
ET-LT-909-EPHI-622I-1	Lante	-0.0013658890373722	-0.0698571839836684
ORME040635-EPHI-622I-1	Metehara	-0.0283854038507109	-0.0213285927067523
ORBA040333-EPHI-622I-1	Batu	-0.02969030501299	-0.0344624684617478
ETMT563-EPHI-622I-1	Metehara	0.0131397576467452	0.00500349759790542
ET-MT-421-EPHI-622I-1	Metehara	-0.0148096623104559	0.000593490161703884
ET-LT-749-EPHI-622I-1	Lante	-0.0388666751076508	-0.0141174080154673
ET-LT-758-EPHI-622I-1	Lante	0.0178650724821664	-0.00586083742205583
ET-MT-194-EPHI-622I-1	Metehara	-0.0205227914966477	-0.0256666666626223
AMWO031623-EPHI-622I-1	Woreta	-0.0134112590510637	0.0434347316424643
ET-LT-772-EPHI-622I-1	Lante	0.0081058248392375	0.000385233125693585
AMAN030968-EPHI-622I-1	Andansa	-0.00725673145687555	0.0259391565545484
ET-LT-928-EPHI-622I-1	Lante	0.0153840248471757	-0.00401652249333605
ORBA040311-EPHI-622I-1	Batu	-0.0131464115080223	-0.0182090199085495
ET-SL-1324-EPHI-622I-1	sheele	-0.00552992753268624	-0.00727165474643847
ET-LT-799-EPHI-622I-1	Lante	-0.0224751818501583	-0.00875787778536858
AMJI031283-EPHI-622I-1	Jiga	-0.00682364152486699	0.0559410269195132
ET-MT-429-EPHI-622I-1	Metehara	-0.0277409170894535	0.00575380549028146
ORME040697-EPHI-622I-1	Metehara	-0.0287541710896535	-0.0245270392692468
AMJI031255-EPHI-622I-1	Jiga	-0.0201428275019666	-0.004947594399243
ET-LT-785-EPHI-622I-1	Lante	0.0262312307691005	0.0122699554370217
ET-LT-800-EPHI-622I-1	Lante	-0.0220472247281223	-0.00795687616756447
AMAN030967-EPHI-622I-1	Andansa	-0.031062167922673	0.0434725164055752
ET-LT-806-EPHI-622I-1	Lante	-0.00271186231181899	-0.00372311358665437
ET-LT-831-EPHI-622I-1	Lante	-0.0224751818501583	-0.00875787778536858
ET-SL-1401-EPHI-622I-1	sheele	-0.00111776184669859	-0.00557371199405916
ET-LT-876-EPHI-622I-1	Lante	-0.00136588903737219	-0.0698571839836684
GAAB092425-EPHI-622I-1	Abol	0.0658421177874008	-0.0203116428991488
AMAN031011-EPHI-622I-1	Andansa	-0.0294480236976344	0.0439772164916272
ET-LT-965-EPHI-622I-1	Lante	-0.00209080766719806	-0.0711737754073661
ET-LT-891-EPHI-622I-1	Lante	0.0702772560531451	-0.0255867742002214
AMWO031563-EPHI-622I-1	Woreta	-0.0251797633474642	0.0422793329443738
ET-MT-331-EPHI-622I-1	Metehara	0.00755253746082514	-0.0149475490263586
ORAS040032-EPHI-622I-1	Asendabo	-0.0249303779633875	-0.0148239258957951
AMAN030928-EPHI-622I-1	Andansa	-0.0220749737807329	0.0127545531380742
AMWO031630-EPHI-622I-1	Woreta	-0.0134112590510637	0.0434347316424643
ET-LT-902-EPHI-622I-1	Lante	0.0684028192534436	-0.0267072971361329
AMAN031010-EPHI-622I-1	Andansa	-0.0258630165430498	0.0344152292371097
ET-SL-1039-EPHI-622I-1	sheele	-0.0260107214757138	-0.0172191866776471
ET-LT-781-EPHI-622I-1	Lante	-0.00136588903737219	-0.0698571839836684
ET-LT-905-EPHI-622I-1	Lante	0.057868054407793	-0.0192622363081781
SNSE072122-EPHI-622I-1	Secha	-0.0227855461279874	-0.0188078779345753
ET-LT-906-EPHI-622I-1	Lante	-0.0316003063746148	-0.0363291639297991
ET-LT-935-EPHI-622I-1	Lante	-0.0388585186721036	-0.0141170391600758
SND1071824-EPHI-622I-1	Dila	-0.0175131382350377	0.00892735909719236
ET-MT-436-EPHI-622I-1	Metehara	-0.0222972722209551	-0.0134029788685205
AMWO031555-EPHI-622I-1	Woreta	-0.00485459821396108	0.0324855897599851
ET-LT-936-EPHI-622I-1	Lante	0.00485348167468607	-0.00219459096341678
ORBA040338-EPHI-622I-1	Batu	0.0194071400759126	0.0183082637271769
AMJI031212-EPHI-622I-1	Jiga	0.0048016068473967	0.0517890588298898
ET-LT-762-EPHI-622I-1	Lante	0.0259404258038929	0.0123030125349808
ORME040660-EPHI-622I-1	Metehara	-0.0278932035141634	-0.0217798989056978
AMAN030959-EPHI-622I-1	Andansa	-0.0179063771344631	0.0430544599181871
AMAN031017-EPHI-622I-1	Andansa	-0.0267468979834904	-0.00913711832989336
ET-LT-957-EPHI-622I-1	Lante	-0.000241438571725051	-0.0699694707615521
ET-LT-964-EPHI-622I-1	Lante	-0.000687179231425262	-0.0696201943193943
ET-LT-974-EPHI-622I-1	Lante	-0.00267843668852271	-0.00372652564382704
SOER052746-EPHI-622I-1	Erer	-0.0167577112539939	-0.0144484386369438
ET-LT-980-EPHI-622I-1	Lante	0.00929341369962338	0.0509077744819077
ET-MT-427-EPHI-622I-1	Metehara	-0.00516285747076629	-0.0180805150483879
ET-LT-986-EPHI-622I-1	Lante	-0.00163467172485248	-0.0699143450332888
ET-LT-991-EPHI-622I-1	Lante	-0.00133783479799884	-0.0698604567885369
ORME040646-EPHI-622I-1	Metehara	-0.0278932035141634	-0.0217798989056978
GAAB092515-EPHI-622I-1	Abol	0.0861594906763609	-0.0266142713042782
ET-SL-1507-EPHI-622I-1	sheele	-0.0189867924732282	0.0108220196553116
ET-LT-999-EPHI-622I-1	Lante	-0.00255788596867487	-0.004005603868852
ORAS040026-EPHI-622I-1	Asendabo	-0.0238381713185097	-0.0116610082054402
AMJI031232-EPHI-622I-1	Jiga	-0.0168423354297951	0.0200733425361965
AMWO031547-EPHI-622I-1	Woreta	0.0384896203164254	0.0210411282990603
ORBA040326-EPHI-622I-1	Batu	-0.0295614291399296	-0.010913598507588
ET-LT-738-EPHI-622I-1	Lante	-0.00136588903737218	-0.0698571839836684
AMAN030912-EPHI-622I-1	Andansa	-0.030808000603683	0.0441463167544251
ORAS040016-EPHI-622I-1	Asendabo	-0.0251334353443483	-0.0120489996986681
GAAB092481-EPHI-622I-1	Abol	0.0863654151216482	-0.00493837698824485
GAAB092435-EPHI-622I-1	Abol	0.0300184823963212	0.0223006399225504
ETMT553-EPHI-622I-1	Metehara	-0.00627687162798891	0.0125073771711796
ET-MT-255-EPHI-622I-1	Metehara	-0.0033494662185863	0.00602616449510201
SOER052799-EPHI-622I-1	Erer	0.00995637941021141	-0.00428072306884559
GAAB092456-EPHI-622I-1	Abol	0.0683452800150133	-0.0111460534196614
SND1071808-EPHI-622I-1	Dila	-0.0447904883283251	-0.0173242082887804
ET-MT-291-EPHI-622I-1	Metehara	-0.00950349968236857	0.00586745156093576
ET-SL-1486-EPHI-622I-1	sheele	-0.025363303793067	-0.013056496911158
AMJI031281-EPHI-622I-1	Jiga	0.00962065061633575	0.108999482086365
AMJI031207-EPHI-622I-1	Jiga	-0.0320274051573525	0.00466862035790511
ET-MT-428-EPHI-622I-1	Metehara	-0.0315238071710291	-0.036312193524424
ET-LT-732-EPHI-622I-1	Lante	-0.00136588903737218	-0.0698571839836684
ET-MT-346-EPHI-622I-1	Metehara	-0.0231420468595824	-0.0120541911724406
AMJI031284-EPHI-622I-1	Jiga	0.0106678704537642	0.108481508650561
ET-MT-470-EPHI-622I-1	Metehara	-0.0298394431818664	-0.0105668396726757
ET-MT-482-EPHI-622I-1	Metehara	-0.0199448329515572	-0.0134484223649586
ET-MT-350-EPHI-622I-1	Metehara	-0.0116514013375808	0.00562683528113908
SOER052797-EPHI-622I-1	Erer	0.0098635690985078	-0.00432548433421628
ET-MT-383-EPHI-622I-1	Metehara	-0.00246143558103388	-0.00981533815089023
SNSE072124-EPHI-622I-1	Secha	-0.00406494916030445	-0.00380414078988432
AMJI031269-EPHI-622I-1	Jiga	0.00920435682285181	0.0784769753324939
AMJI031252-EPHI-622I-1	Jiga	0.00961701279847918	0.109032372213865
SOER052717-EPHI-622I-1	Erer	0.0246342615353143	0.0278763987052882
ET-LT-994-EPHI-622I-1	Lante	-0.00157177825756817	-0.0686442023419074
ORME040613-EPHI-622I-1	Metehara	0.0268235680688839	0.0342339509084572
ETMT555-EPHI-622I-1	Metehara	-0.0108802092087441	0.0202629347256809
AMJI031261-EPHI-622I-1	Jiga	0.00495110245208588	0.00714920741229204
AMWO031548-EPHI-622I-1	Woreta	-0.0280598399240427	0.0244564916913128
SOER052735-EPHI-622I-1	Erer	-0.0221827879453711	-0.0208604494311057
ETMT525-EPHI-622I-1	Metehara	-0.00923033300304519	-0.0296042884085509
ET-SL-1506-EPHI-622I-1	sheele	-0.0186130840054307	0.0118977864971301
AMAN030960-EPHI-622I-1	Andansa	-0.0256293979434813	0.0428699964913851
ET-MT-416-EPHI-622I-1	Metehara	-0.00813401282864088	0.00510086473205552
ET-MT-425-EPHI-622I-1	Metehara	-0.00162745362827011	0.0151772201427392
ORBA040309-EPHI-622I-1	Batu	-0.0300837565301036	-0.0347407553937406
ET-LT-667-EPHI-622I-1	Lante	-0.0417985652964934	-0.0242902421994296
GAAB092516-EPHI-622I-1	Abol	0.0880707034764999	-0.00607882408232298
ET-SL-1504-EPHI-622I-1	sheele	0.016307510749729	0.0350458017760762
ET-LT-1005-EPHI-622I-1	Lante	0.0129759747278438	-0.0159133792408478
AMWO031557-EPHI-622I-1	Woreta	0.03926477703151	0.0181795449744324
ET-LT-633-EPHI-622I-1	Lante	-0.0254278865835237	-0.00067077587719129
ET-SL-1118-EPHI-622I-1	sheele	-0.0276403255178204	-0.00703652318363535
GAAB092432-EPHI-622I-1	Abol	0.0948166514552799	-0.0286527493945822
AMWO031521-EPHI-622I-1	Woreta	-0.0313061317476793	0.0427350697690294
AMAN030950-EPHI-622I-1	Andansa	0.00485245878522333	0.0279636285418063
GAAB092500-EPHI-622I-1	Abol	0.0514727038030417	-0.00336036774261333
AMJI031325-EPHI-622I-1	Jiga	-0.0252114554046941	0.0423154958767425
ETMT517-EPHI-622I-1	Metehara	-0.0171180419588753	-0.0225750521465782
ET-MT-467-EPHI-622I-1	Metehara	-0.0291567554358576	-0.0233224540244338
ET-MT-468-EPHI-622I-1	Metehara	-0.0195183675426909	-0.0151583079806771
ET-SL-1185-EPHI-622I-1	sheele	-0.0247623790377698	-0.0103758148686812
ET-LT-582-EPHI-622I-1	Lante	-0.0388666751076508	-0.0141174080154673
ET-MT-475-EPHI-622I-1	Metehara	-0.0288249085954097	-0.0233087069451268
ET-LT-1001-EPHI-622I-1	Lante	-0.00269649848023754	-0.00372655531569021
AMAN030976-EPHI-622I-1	Andansa	0.00747892718003726	0.0561605610302543
ET-MT-476-EPHI-622I-1	Metehara	-0.0313907299657935	-0.0243726654019562
ET-MT-479-EPHI-622I-1	Metehara	-0.0352461545791362	-0.0241830964946175
ET-LT-875-EPHI-622I-1	Lante	-0.0013658890373722	-0.0698571839836684
AMJI031258-EPHI-622I-1	Jiga	-0.0168423354297951	0.0200733425361965
AMAN030955-EPHI-622I-1	Andansa	0.00250142061357574	0.0341572661570264
AMAN031014-EPHI-622I-1	Andansa	0.00843304989710908	0.0279363215276069
ET-SL-1030-EPHI-622I-1	sheele	-0.0339426917427696	-0.0102483681753913
ET-SL-1034-EPHI-622I-1	sheele	0.00982990480538165	0.000396393817481806
ET-SL-1471-EPHI-622I-1	sheele	-0.0306373893547985	-0.00961619736699459
ET-SL-1045-EPHI-622I-1	sheele	-0.000987769280951872	-0.0100970415511251
AMJI031285-EPHI-622I-1	Jiga	-0.0288803509042913	-0.000925126452387042
ET-SL-1068-EPHI-622I-1	sheele	-0.0144220666806291	-0.0141196627862353
ET-SL-1109-EPHI-622I-1	sheele	-0.0194726179782625	-0.0100913498267387
ET-SL-1148-EPHI-622I-1	sheele	-0.00244880841233994	-0.0119621861380482
ET-SL-1211-EPHI-622I-1	sheele	0.00546092916078676	0.0112399727495625
